,Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
30518,0.916,20007,0,123718,0.0,0.16171454436702823,61
30519,0.918,20007,0,123718,0.0,0.16171454436702823,61
30520,0.92,20007,0,123718,0.0,0.16171454436702823,61
30521,0.922,20007,0,123718,0.0,0.16171454436702823,61
30522,0.924,20007,0,123718,0.0,0.16171454436702823,61
30523,0.926,20007,0,123718,0.0,0.16171454436702823,61
30524,0.928,20007,0,123718,0.0,0.16171454436702823,61
30525,0.93,20007,0,123718,0.0,0.16171454436702823,61
30526,0.932,20007,0,123718,0.0,0.16171454436702823,61
30527,0.934,20007,0,123718,0.0,0.16171454436702823,61
30528,0.936,20007,0,123718,0.0,0.16171454436702823,61
30529,0.9380000000000001,20007,0,123718,0.0,0.16171454436702823,61
30530,0.9400000000000001,20007,0,123718,0.0,0.16171454436702823,61
30531,0.9420000000000001,20007,0,123718,0.0,0.16171454436702823,61
30532,0.9440000000000001,20007,0,123718,0.0,0.16171454436702823,61
30533,0.9460000000000001,20007,0,123718,0.0,0.16171454436702823,61
30534,0.9480000000000001,20007,0,123718,0.0,0.16171454436702823,61
30535,0.9500000000000001,20007,0,123718,0.0,0.16171454436702823,61
30536,0.9520000000000001,20007,0,123718,0.0,0.16171454436702823,61
30537,0.9540000000000001,20007,0,123718,0.0,0.16171454436702823,61
30538,0.9560000000000001,20007,0,123718,0.0,0.16171454436702823,61
30539,0.9580000000000001,20007,0,123718,0.0,0.16171454436702823,61
30540,0.96,20007,0,123718,0.0,0.16171454436702823,61
30541,0.962,20007,0,123718,0.0,0.16171454436702823,61
30542,0.964,20007,0,123718,0.0,0.16171454436702823,61
30543,0.966,20007,0,123718,0.0,0.16171454436702823,61
30544,0.968,20007,0,123718,0.0,0.16171454436702823,61
30545,0.97,20007,0,123718,0.0,0.16171454436702823,61
30546,0.972,20007,0,123718,0.0,0.16171454436702823,61
30547,0.974,20007,0,123718,0.0,0.16171454436702823,61
30548,0.976,20007,0,123718,0.0,0.16171454436702823,61
30549,0.978,20007,0,123718,0.0,0.16171454436702823,61
30550,0.98,20007,0,123718,0.0,0.16171454436702823,61
30551,0.982,20007,0,123718,0.0,0.16171454436702823,61
30552,0.984,20007,0,123718,0.0,0.16171454436702823,61
30553,0.986,20007,0,123718,0.0,0.16171454436702823,61
30554,0.988,20007,0,123718,0.0,0.16171454436702823,61
30555,0.99,20007,0,123718,0.0,0.16171454436702823,61
30556,0.992,20007,0,123718,0.0,0.16171454436702823,61
30557,0.994,20007,0,123718,0.0,0.16171454436702823,61
30558,0.996,20007,0,123718,0.0,0.16171454436702823,61
30559,0.998,20007,0,123718,0.0,0.16171454436702823,61
30560,1.0,20007,0,123718,0.0,0.16171454436702823,61
30561,0.0,0,103711,123718,0.8382854556329717,0.0,62
30562,0.002,0,103711,123718,0.8382854556329717,0.0,62
30563,0.004,0,103711,123718,0.8382854556329717,0.0,62
30564,0.006,0,103711,123718,0.8382854556329717,0.0,62
30565,0.008,0,103711,123718,0.8382854556329717,0.0,62
30566,0.01,19,98269,123718,0.7942983236069125,0.00015357506587562037,62
30567,0.012,19,98269,123718,0.7942983236069125,0.00015357506587562037,62
30568,0.014,19,98269,123718,0.7942983236069125,0.00015357506587562037,62
30569,0.016,19,98269,123718,0.7942983236069125,0.00015357506587562037,62
30570,0.018000000000000002,19,98269,123718,0.7942983236069125,0.00015357506587562037,62
30571,0.02,19,98269,123718,0.7942983236069125,0.00015357506587562037,62
30572,0.022,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30573,0.024,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30574,0.026000000000000002,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30575,0.028,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30576,0.03,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30577,0.032,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30578,0.034,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30579,0.036000000000000004,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30580,0.038,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30581,0.04,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30582,0.042,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30583,0.044,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30584,0.046,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30585,0.048,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30586,0.05,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30587,0.052000000000000005,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30588,0.054,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30589,0.056,57,92837,123718,0.750392020562893,0.0004607251976268611,62
30590,0.058,173,87612,123718,0.7081588774470974,0.0013983413892885432,62
30591,0.06,173,87612,123718,0.7081588774470974,0.0013983413892885432,62
30592,0.062,173,87612,123718,0.7081588774470974,0.0013983413892885432,62
30593,0.064,173,87612,123718,0.7081588774470974,0.0013983413892885432,62
30594,0.066,173,87612,123718,0.7081588774470974,0.0013983413892885432,62
30595,0.068,173,87612,123718,0.7081588774470974,0.0013983413892885432,62
30596,0.07,173,87612,123718,0.7081588774470974,0.0013983413892885432,62
30597,0.07200000000000001,173,87612,123718,0.7081588774470974,0.0013983413892885432,62
30598,0.074,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30599,0.076,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30600,0.078,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30601,0.08,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30602,0.082,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30603,0.084,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30604,0.08600000000000001,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30605,0.088,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30606,0.09,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30607,0.092,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30608,0.094,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30609,0.096,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30610,0.098,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30611,0.1,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30612,0.10200000000000001,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30613,0.10400000000000001,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30614,0.106,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30615,0.108,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30616,0.11,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30617,0.112,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30618,0.114,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30619,0.116,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30620,0.11800000000000001,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30621,0.12,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30622,0.122,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30623,0.124,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30624,0.126,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30625,0.128,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30626,0.13,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30627,0.132,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30628,0.134,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30629,0.136,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30630,0.138,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30631,0.14,442,81353,123718,0.6575680175883865,0.0035726410061591683,62
30632,0.14200000000000002,869,75465,123718,0.6099759129633522,0.007024038539258637,62
30633,0.14400000000000002,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30634,0.146,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30635,0.148,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30636,0.15,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30637,0.152,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30638,0.154,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30639,0.156,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30640,0.158,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30641,0.16,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30642,0.162,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30643,0.164,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30644,0.166,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30645,0.168,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30646,0.17,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30647,0.17200000000000001,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30648,0.17400000000000002,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30649,0.176,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30650,0.178,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30651,0.18,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30652,0.182,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30653,0.184,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30654,0.186,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30655,0.188,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30656,0.19,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30657,0.192,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30658,0.194,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30659,0.196,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30660,0.198,1450,69849,123718,0.5645823566498004,0.011720202395771028,62
30661,0.2,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30662,0.202,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30663,0.20400000000000001,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30664,0.20600000000000002,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30665,0.20800000000000002,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30666,0.21,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30667,0.212,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30668,0.214,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30669,0.216,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30670,0.218,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30671,0.22,1991,64766,123718,0.5234969850789699,0.016093050324124218,62
30672,0.222,2882,59648,123718,0.48212871207100017,0.023294912623870415,62
30673,0.224,3691,54976,123718,0.44436541166200555,0.02983397727089025,62
30674,0.226,4642,49993,123718,0.4040883299115731,0.037520813462875245,62
30675,0.228,4642,49993,123718,0.4040883299115731,0.037520813462875245,62
30676,0.23,4642,49993,123718,0.4040883299115731,0.037520813462875245,62
30677,0.232,4642,49993,123718,0.4040883299115731,0.037520813462875245,62
30678,0.234,4642,49993,123718,0.4040883299115731,0.037520813462875245,62
30679,0.23600000000000002,4642,49993,123718,0.4040883299115731,0.037520813462875245,62
30680,0.23800000000000002,5417,45045,123718,0.36409414959827996,0.04378505957095977,62
30681,0.24,5417,45045,123718,0.36409414959827996,0.04378505957095977,62
30682,0.242,6260,39800,123718,0.32169934851840476,0.05059894275691492,62
30683,0.244,6260,39800,123718,0.32169934851840476,0.05059894275691492,62
30684,0.246,6260,39800,123718,0.32169934851840476,0.05059894275691492,62
30685,0.248,6986,35062,123718,0.28340257682794745,0.05646712685300442,62
30686,0.25,6986,35062,123718,0.28340257682794745,0.05646712685300442,62
30687,0.252,6986,35062,123718,0.28340257682794745,0.05646712685300442,62
30688,0.254,6986,35062,123718,0.28340257682794745,0.05646712685300442,62
30689,0.256,6986,35062,123718,0.28340257682794745,0.05646712685300442,62
30690,0.258,8134,31074,123718,0.2511679787904751,0.06574629399117347,62
30691,0.26,8134,31074,123718,0.2511679787904751,0.06574629399117347,62
30692,0.262,8134,31074,123718,0.2511679787904751,0.06574629399117347,62
30693,0.264,8134,31074,123718,0.2511679787904751,0.06574629399117347,62
30694,0.266,8134,31074,123718,0.2511679787904751,0.06574629399117347,62
30695,0.268,8134,31074,123718,0.2511679787904751,0.06574629399117347,62
30696,0.27,8134,31074,123718,0.2511679787904751,0.06574629399117347,62
30697,0.272,8134,31074,123718,0.2511679787904751,0.06574629399117347,62
30698,0.274,9109,26966,123718,0.2179634329685252,0.073627119740054,62
30699,0.276,9109,26966,123718,0.2179634329685252,0.073627119740054,62
30700,0.278,9109,26966,123718,0.2179634329685252,0.073627119740054,62
30701,0.28,9109,26966,123718,0.2179634329685252,0.073627119740054,62
30702,0.28200000000000003,10517,23120,123718,0.18687660647601803,0.08500784041125786,62
30703,0.28400000000000003,10517,23120,123718,0.18687660647601803,0.08500784041125786,62
30704,0.28600000000000003,10517,23120,123718,0.18687660647601803,0.08500784041125786,62
30705,0.28800000000000003,11226,18140,123718,0.14662377342019756,0.0907386152378797,62
30706,0.29,11226,18140,123718,0.14662377342019756,0.0907386152378797,62
30707,0.292,11226,18140,123718,0.14662377342019756,0.0907386152378797,62
30708,0.294,11226,18140,123718,0.14662377342019756,0.0907386152378797,62
30709,0.296,11226,18140,123718,0.14662377342019756,0.0907386152378797,62
30710,0.298,11226,18140,123718,0.14662377342019756,0.0907386152378797,62
30711,0.3,11226,18140,123718,0.14662377342019756,0.0907386152378797,62
30712,0.302,11226,18140,123718,0.14662377342019756,0.0907386152378797,62
30713,0.304,12835,14594,123718,0.1179618163888844,0.10374399844808355,62
30714,0.306,12835,14594,123718,0.1179618163888844,0.10374399844808355,62
30715,0.308,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30716,0.31,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30717,0.312,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30718,0.314,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30719,0.316,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30720,0.318,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30721,0.32,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30722,0.322,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30723,0.324,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30724,0.326,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30725,0.328,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30726,0.33,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30727,0.332,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30728,0.334,14359,11057,123718,0.08937260544140707,0.11606233531094909,62
30729,0.336,15657,8624,123718,0.06970691411112369,0.12655393717971516,62
30730,0.338,16911,6061,123718,0.0489904460143229,0.1366898915275061,62
30731,0.34,16911,6061,123718,0.0489904460143229,0.1366898915275061,62
30732,0.342,16911,6061,123718,0.0489904460143229,0.1366898915275061,62
30733,0.34400000000000003,16911,6061,123718,0.0489904460143229,0.1366898915275061,62
30734,0.34600000000000003,16911,6061,123718,0.0489904460143229,0.1366898915275061,62
30735,0.34800000000000003,16911,6061,123718,0.0489904460143229,0.1366898915275061,62
30736,0.35000000000000003,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30737,0.352,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30738,0.354,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30739,0.356,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30740,0.358,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30741,0.36,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30742,0.362,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30743,0.364,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30744,0.366,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30745,0.368,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30746,0.37,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30747,0.372,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30748,0.374,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30749,0.376,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30750,0.378,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30751,0.38,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30752,0.382,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30753,0.384,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30754,0.386,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30755,0.388,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30756,0.39,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30757,0.392,18068,3535,123718,0.028573045151069367,0.14604180474951098,62
30758,0.394,20007,0,123718,0.0,0.16171454436702823,62
30759,0.396,20007,0,123718,0.0,0.16171454436702823,62
30760,0.398,20007,0,123718,0.0,0.16171454436702823,62
30761,0.4,20007,0,123718,0.0,0.16171454436702823,62
30762,0.402,20007,0,123718,0.0,0.16171454436702823,62
30763,0.404,20007,0,123718,0.0,0.16171454436702823,62
30764,0.406,20007,0,123718,0.0,0.16171454436702823,62
30765,0.40800000000000003,20007,0,123718,0.0,0.16171454436702823,62
30766,0.41000000000000003,20007,0,123718,0.0,0.16171454436702823,62
30767,0.41200000000000003,20007,0,123718,0.0,0.16171454436702823,62
30768,0.41400000000000003,20007,0,123718,0.0,0.16171454436702823,62
30769,0.41600000000000004,20007,0,123718,0.0,0.16171454436702823,62
30770,0.418,20007,0,123718,0.0,0.16171454436702823,62
30771,0.42,20007,0,123718,0.0,0.16171454436702823,62
30772,0.422,20007,0,123718,0.0,0.16171454436702823,62
30773,0.424,20007,0,123718,0.0,0.16171454436702823,62
30774,0.426,20007,0,123718,0.0,0.16171454436702823,62
30775,0.428,20007,0,123718,0.0,0.16171454436702823,62
30776,0.43,20007,0,123718,0.0,0.16171454436702823,62
30777,0.432,20007,0,123718,0.0,0.16171454436702823,62
30778,0.434,20007,0,123718,0.0,0.16171454436702823,62
30779,0.436,20007,0,123718,0.0,0.16171454436702823,62
30780,0.438,20007,0,123718,0.0,0.16171454436702823,62
30781,0.44,20007,0,123718,0.0,0.16171454436702823,62
30782,0.442,20007,0,123718,0.0,0.16171454436702823,62
30783,0.444,20007,0,123718,0.0,0.16171454436702823,62
30784,0.446,20007,0,123718,0.0,0.16171454436702823,62
30785,0.448,20007,0,123718,0.0,0.16171454436702823,62
30786,0.45,20007,0,123718,0.0,0.16171454436702823,62
30787,0.452,20007,0,123718,0.0,0.16171454436702823,62
30788,0.454,20007,0,123718,0.0,0.16171454436702823,62
30789,0.456,20007,0,123718,0.0,0.16171454436702823,62
30790,0.458,20007,0,123718,0.0,0.16171454436702823,62
30791,0.46,20007,0,123718,0.0,0.16171454436702823,62
30792,0.462,20007,0,123718,0.0,0.16171454436702823,62
30793,0.464,20007,0,123718,0.0,0.16171454436702823,62
30794,0.466,20007,0,123718,0.0,0.16171454436702823,62
30795,0.468,20007,0,123718,0.0,0.16171454436702823,62
30796,0.47000000000000003,20007,0,123718,0.0,0.16171454436702823,62
30797,0.47200000000000003,20007,0,123718,0.0,0.16171454436702823,62
30798,0.47400000000000003,20007,0,123718,0.0,0.16171454436702823,62
30799,0.47600000000000003,20007,0,123718,0.0,0.16171454436702823,62
30800,0.47800000000000004,20007,0,123718,0.0,0.16171454436702823,62
30801,0.48,20007,0,123718,0.0,0.16171454436702823,62
30802,0.482,20007,0,123718,0.0,0.16171454436702823,62
30803,0.484,20007,0,123718,0.0,0.16171454436702823,62
30804,0.486,20007,0,123718,0.0,0.16171454436702823,62
30805,0.488,20007,0,123718,0.0,0.16171454436702823,62
30806,0.49,20007,0,123718,0.0,0.16171454436702823,62
30807,0.492,20007,0,123718,0.0,0.16171454436702823,62
30808,0.494,20007,0,123718,0.0,0.16171454436702823,62
30809,0.496,20007,0,123718,0.0,0.16171454436702823,62
30810,0.498,20007,0,123718,0.0,0.16171454436702823,62
30811,0.5,20007,0,123718,0.0,0.16171454436702823,62
30812,0.502,20007,0,123718,0.0,0.16171454436702823,62
30813,0.504,20007,0,123718,0.0,0.16171454436702823,62
30814,0.506,20007,0,123718,0.0,0.16171454436702823,62
30815,0.508,20007,0,123718,0.0,0.16171454436702823,62
30816,0.51,20007,0,123718,0.0,0.16171454436702823,62
30817,0.512,20007,0,123718,0.0,0.16171454436702823,62
30818,0.514,20007,0,123718,0.0,0.16171454436702823,62
30819,0.516,20007,0,123718,0.0,0.16171454436702823,62
30820,0.518,20007,0,123718,0.0,0.16171454436702823,62
30821,0.52,20007,0,123718,0.0,0.16171454436702823,62
30822,0.522,20007,0,123718,0.0,0.16171454436702823,62
30823,0.524,20007,0,123718,0.0,0.16171454436702823,62
30824,0.526,20007,0,123718,0.0,0.16171454436702823,62
30825,0.528,20007,0,123718,0.0,0.16171454436702823,62
30826,0.53,20007,0,123718,0.0,0.16171454436702823,62
30827,0.532,20007,0,123718,0.0,0.16171454436702823,62
30828,0.534,20007,0,123718,0.0,0.16171454436702823,62
30829,0.536,20007,0,123718,0.0,0.16171454436702823,62
30830,0.538,20007,0,123718,0.0,0.16171454436702823,62
30831,0.54,20007,0,123718,0.0,0.16171454436702823,62
30832,0.542,20007,0,123718,0.0,0.16171454436702823,62
30833,0.544,20007,0,123718,0.0,0.16171454436702823,62
30834,0.546,20007,0,123718,0.0,0.16171454436702823,62
30835,0.548,20007,0,123718,0.0,0.16171454436702823,62
30836,0.55,20007,0,123718,0.0,0.16171454436702823,62
30837,0.552,20007,0,123718,0.0,0.16171454436702823,62
30838,0.554,20007,0,123718,0.0,0.16171454436702823,62
30839,0.556,20007,0,123718,0.0,0.16171454436702823,62
30840,0.558,20007,0,123718,0.0,0.16171454436702823,62
30841,0.56,20007,0,123718,0.0,0.16171454436702823,62
30842,0.562,20007,0,123718,0.0,0.16171454436702823,62
30843,0.5640000000000001,20007,0,123718,0.0,0.16171454436702823,62
30844,0.5660000000000001,20007,0,123718,0.0,0.16171454436702823,62
30845,0.5680000000000001,20007,0,123718,0.0,0.16171454436702823,62
30846,0.5700000000000001,20007,0,123718,0.0,0.16171454436702823,62
30847,0.5720000000000001,20007,0,123718,0.0,0.16171454436702823,62
30848,0.5740000000000001,20007,0,123718,0.0,0.16171454436702823,62
30849,0.5760000000000001,20007,0,123718,0.0,0.16171454436702823,62
30850,0.578,20007,0,123718,0.0,0.16171454436702823,62
30851,0.58,20007,0,123718,0.0,0.16171454436702823,62
30852,0.582,20007,0,123718,0.0,0.16171454436702823,62
30853,0.584,20007,0,123718,0.0,0.16171454436702823,62
30854,0.586,20007,0,123718,0.0,0.16171454436702823,62
30855,0.588,20007,0,123718,0.0,0.16171454436702823,62
30856,0.59,20007,0,123718,0.0,0.16171454436702823,62
30857,0.592,20007,0,123718,0.0,0.16171454436702823,62
30858,0.594,20007,0,123718,0.0,0.16171454436702823,62
30859,0.596,20007,0,123718,0.0,0.16171454436702823,62
30860,0.598,20007,0,123718,0.0,0.16171454436702823,62
30861,0.6,20007,0,123718,0.0,0.16171454436702823,62
30862,0.602,20007,0,123718,0.0,0.16171454436702823,62
30863,0.604,20007,0,123718,0.0,0.16171454436702823,62
30864,0.606,20007,0,123718,0.0,0.16171454436702823,62
30865,0.608,20007,0,123718,0.0,0.16171454436702823,62
30866,0.61,20007,0,123718,0.0,0.16171454436702823,62
30867,0.612,20007,0,123718,0.0,0.16171454436702823,62
30868,0.614,20007,0,123718,0.0,0.16171454436702823,62
30869,0.616,20007,0,123718,0.0,0.16171454436702823,62
30870,0.618,20007,0,123718,0.0,0.16171454436702823,62
30871,0.62,20007,0,123718,0.0,0.16171454436702823,62
30872,0.622,20007,0,123718,0.0,0.16171454436702823,62
30873,0.624,20007,0,123718,0.0,0.16171454436702823,62
30874,0.626,20007,0,123718,0.0,0.16171454436702823,62
30875,0.628,20007,0,123718,0.0,0.16171454436702823,62
30876,0.63,20007,0,123718,0.0,0.16171454436702823,62
30877,0.632,20007,0,123718,0.0,0.16171454436702823,62
30878,0.634,20007,0,123718,0.0,0.16171454436702823,62
30879,0.636,20007,0,123718,0.0,0.16171454436702823,62
30880,0.638,20007,0,123718,0.0,0.16171454436702823,62
30881,0.64,20007,0,123718,0.0,0.16171454436702823,62
30882,0.642,20007,0,123718,0.0,0.16171454436702823,62
30883,0.644,20007,0,123718,0.0,0.16171454436702823,62
30884,0.646,20007,0,123718,0.0,0.16171454436702823,62
30885,0.648,20007,0,123718,0.0,0.16171454436702823,62
30886,0.65,20007,0,123718,0.0,0.16171454436702823,62
30887,0.652,20007,0,123718,0.0,0.16171454436702823,62
30888,0.654,20007,0,123718,0.0,0.16171454436702823,62
30889,0.656,20007,0,123718,0.0,0.16171454436702823,62
30890,0.658,20007,0,123718,0.0,0.16171454436702823,62
30891,0.66,20007,0,123718,0.0,0.16171454436702823,62
30892,0.662,20007,0,123718,0.0,0.16171454436702823,62
30893,0.664,20007,0,123718,0.0,0.16171454436702823,62
30894,0.666,20007,0,123718,0.0,0.16171454436702823,62
30895,0.668,20007,0,123718,0.0,0.16171454436702823,62
30896,0.67,20007,0,123718,0.0,0.16171454436702823,62
30897,0.672,20007,0,123718,0.0,0.16171454436702823,62
30898,0.674,20007,0,123718,0.0,0.16171454436702823,62
30899,0.676,20007,0,123718,0.0,0.16171454436702823,62
30900,0.678,20007,0,123718,0.0,0.16171454436702823,62
30901,0.68,20007,0,123718,0.0,0.16171454436702823,62
30902,0.682,20007,0,123718,0.0,0.16171454436702823,62
30903,0.684,20007,0,123718,0.0,0.16171454436702823,62
30904,0.686,20007,0,123718,0.0,0.16171454436702823,62
30905,0.6880000000000001,20007,0,123718,0.0,0.16171454436702823,62
30906,0.6900000000000001,20007,0,123718,0.0,0.16171454436702823,62
30907,0.6920000000000001,20007,0,123718,0.0,0.16171454436702823,62
30908,0.6940000000000001,20007,0,123718,0.0,0.16171454436702823,62
30909,0.6960000000000001,20007,0,123718,0.0,0.16171454436702823,62
30910,0.6980000000000001,20007,0,123718,0.0,0.16171454436702823,62
30911,0.7000000000000001,20007,0,123718,0.0,0.16171454436702823,62
30912,0.7020000000000001,20007,0,123718,0.0,0.16171454436702823,62
30913,0.704,20007,0,123718,0.0,0.16171454436702823,62
30914,0.706,20007,0,123718,0.0,0.16171454436702823,62
30915,0.708,20007,0,123718,0.0,0.16171454436702823,62
30916,0.71,20007,0,123718,0.0,0.16171454436702823,62
30917,0.712,20007,0,123718,0.0,0.16171454436702823,62
30918,0.714,20007,0,123718,0.0,0.16171454436702823,62
30919,0.716,20007,0,123718,0.0,0.16171454436702823,62
30920,0.718,20007,0,123718,0.0,0.16171454436702823,62
30921,0.72,20007,0,123718,0.0,0.16171454436702823,62
30922,0.722,20007,0,123718,0.0,0.16171454436702823,62
30923,0.724,20007,0,123718,0.0,0.16171454436702823,62
30924,0.726,20007,0,123718,0.0,0.16171454436702823,62
30925,0.728,20007,0,123718,0.0,0.16171454436702823,62
30926,0.73,20007,0,123718,0.0,0.16171454436702823,62
30927,0.732,20007,0,123718,0.0,0.16171454436702823,62
30928,0.734,20007,0,123718,0.0,0.16171454436702823,62
30929,0.736,20007,0,123718,0.0,0.16171454436702823,62
30930,0.738,20007,0,123718,0.0,0.16171454436702823,62
30931,0.74,20007,0,123718,0.0,0.16171454436702823,62
30932,0.742,20007,0,123718,0.0,0.16171454436702823,62
30933,0.744,20007,0,123718,0.0,0.16171454436702823,62
