Prevalence,FailureToTreatPercentage,UnnecessaryUsePercentage
0.498,0.16171454436702823,0.0
0.5,0.16171454436702823,0.0
0.502,0.16171454436702823,0.0
0.504,0.16171454436702823,0.0
0.506,0.16171454436702823,0.0
0.508,0.16171454436702823,0.0
0.51,0.16171454436702823,0.0
0.512,0.16171454436702823,0.0
0.514,0.16171454436702823,0.0
0.516,0.16171454436702823,0.0
0.518,0.16171454436702823,0.0
0.52,0.16171454436702823,0.0
0.522,0.16171454436702823,0.0
0.524,0.16171454436702823,0.0
0.526,0.16171454436702823,0.0
0.528,0.16171454436702823,0.0
0.53,0.16171454436702823,0.0
0.532,0.16171454436702823,0.0
0.534,0.16171454436702823,0.0
0.536,0.16171454436702823,0.0
0.538,0.16171454436702823,0.0
0.54,0.16171454436702823,0.0
0.542,0.16171454436702823,0.0
0.544,0.16171454436702823,0.0
0.546,0.16171454436702823,0.0
0.548,0.16171454436702823,0.0
0.55,0.16171454436702823,0.0
0.552,0.16171454436702823,0.0
0.554,0.16171454436702823,0.0
0.556,0.16171454436702823,0.0
0.558,0.16171454436702823,0.0
0.56,0.16171454436702823,0.0
0.562,0.16171454436702823,0.0
0.5640000000000001,0.16171454436702823,0.0
0.5660000000000001,0.16171454436702823,0.0
0.5680000000000001,0.16171454436702823,0.0
0.5700000000000001,0.16171454436702823,0.0
0.5720000000000001,0.16171454436702823,0.0
0.5740000000000001,0.16171454436702823,0.0
0.5760000000000001,0.16171454436702823,0.0
0.578,0.16171454436702823,0.0
0.58,0.16171454436702823,0.0
0.582,0.16171454436702823,0.0
0.584,0.16171454436702823,0.0
0.586,0.16171454436702823,0.0
0.588,0.16171454436702823,0.0
0.59,0.16171454436702823,0.0
0.592,0.16171454436702823,0.0
0.594,0.16171454436702823,0.0
0.596,0.16171454436702823,0.0
0.598,0.16171454436702823,0.0
0.6,0.16171454436702823,0.0
0.602,0.16171454436702823,0.0
0.604,0.16171454436702823,0.0
0.606,0.16171454436702823,0.0
0.608,0.16171454436702823,0.0
0.61,0.16171454436702823,0.0
0.612,0.16171454436702823,0.0
0.614,0.16171454436702823,0.0
0.616,0.16171454436702823,0.0
0.618,0.16171454436702823,0.0
0.62,0.16171454436702823,0.0
0.622,0.16171454436702823,0.0
0.624,0.16171454436702823,0.0
0.626,0.16171454436702823,0.0
0.628,0.16171454436702823,0.0
0.63,0.16171454436702823,0.0
0.632,0.16171454436702823,0.0
0.634,0.16171454436702823,0.0
0.636,0.16171454436702823,0.0
0.638,0.16171454436702823,0.0
0.64,0.16171454436702823,0.0
0.642,0.16171454436702823,0.0
0.644,0.16171454436702823,0.0
0.646,0.16171454436702823,0.0
0.648,0.16171454436702823,0.0
0.65,0.16171454436702823,0.0
0.652,0.16171454436702823,0.0
0.654,0.16171454436702823,0.0
0.656,0.16171454436702823,0.0
0.658,0.16171454436702823,0.0
0.66,0.16171454436702823,0.0
0.662,0.16171454436702823,0.0
0.664,0.16171454436702823,0.0
0.666,0.16171454436702823,0.0
0.668,0.16171454436702823,0.0
0.67,0.16171454436702823,0.0
0.672,0.16171454436702823,0.0
0.674,0.16171454436702823,0.0
0.676,0.16171454436702823,0.0
0.678,0.16171454436702823,0.0
0.68,0.16171454436702823,0.0
0.682,0.16171454436702823,0.0
0.684,0.16171454436702823,0.0
0.686,0.16171454436702823,0.0
0.6880000000000001,0.16171454436702823,0.0
0.6900000000000001,0.16171454436702823,0.0
0.6920000000000001,0.16171454436702823,0.0
0.6940000000000001,0.16171454436702823,0.0
0.6960000000000001,0.16171454436702823,0.0
0.6980000000000001,0.16171454436702823,0.0
0.7000000000000001,0.16171454436702823,0.0
0.7020000000000001,0.16171454436702823,0.0
0.704,0.16171454436702823,0.0
0.706,0.16171454436702823,0.0
0.708,0.16171454436702823,0.0
0.71,0.16171454436702823,0.0
0.712,0.16171454436702823,0.0
0.714,0.16171454436702823,0.0
0.716,0.16171454436702823,0.0
0.718,0.16171454436702823,0.0
0.72,0.16171454436702823,0.0
