FailureToTreatPercentage,UnnecessaryUsePercentage,FittedValue,Slope,Lambda
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
