Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.89,20007,0,123718,0.0,0.16171454436702823,Total
0.892,20007,0,123718,0.0,0.16171454436702823,Total
0.894,20007,0,123718,0.0,0.16171454436702823,Total
0.896,20007,0,123718,0.0,0.16171454436702823,Total
0.898,20007,0,123718,0.0,0.16171454436702823,Total
0.9,20007,0,123718,0.0,0.16171454436702823,Total
0.902,20007,0,123718,0.0,0.16171454436702823,Total
0.904,20007,0,123718,0.0,0.16171454436702823,Total
0.906,20007,0,123718,0.0,0.16171454436702823,Total
0.908,20007,0,123718,0.0,0.16171454436702823,Total
0.91,20007,0,123718,0.0,0.16171454436702823,Total
0.912,20007,0,123718,0.0,0.16171454436702823,Total
0.914,20007,0,123718,0.0,0.16171454436702823,Total
0.916,20007,0,123718,0.0,0.16171454436702823,Total
0.918,20007,0,123718,0.0,0.16171454436702823,Total
0.92,20007,0,123718,0.0,0.16171454436702823,Total
0.922,20007,0,123718,0.0,0.16171454436702823,Total
0.924,20007,0,123718,0.0,0.16171454436702823,Total
0.926,20007,0,123718,0.0,0.16171454436702823,Total
0.928,20007,0,123718,0.0,0.16171454436702823,Total
0.93,20007,0,123718,0.0,0.16171454436702823,Total
0.932,20007,0,123718,0.0,0.16171454436702823,Total
0.934,20007,0,123718,0.0,0.16171454436702823,Total
0.936,20007,0,123718,0.0,0.16171454436702823,Total
0.9380000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9400000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9420000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9440000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9460000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9480000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9500000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9520000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9540000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9560000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.9580000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.96,20007,0,123718,0.0,0.16171454436702823,Total
0.962,20007,0,123718,0.0,0.16171454436702823,Total
0.964,20007,0,123718,0.0,0.16171454436702823,Total
0.966,20007,0,123718,0.0,0.16171454436702823,Total
0.968,20007,0,123718,0.0,0.16171454436702823,Total
0.97,20007,0,123718,0.0,0.16171454436702823,Total
0.972,20007,0,123718,0.0,0.16171454436702823,Total
0.974,20007,0,123718,0.0,0.16171454436702823,Total
0.976,20007,0,123718,0.0,0.16171454436702823,Total
0.978,20007,0,123718,0.0,0.16171454436702823,Total
0.98,20007,0,123718,0.0,0.16171454436702823,Total
0.982,20007,0,123718,0.0,0.16171454436702823,Total
0.984,20007,0,123718,0.0,0.16171454436702823,Total
0.986,20007,0,123718,0.0,0.16171454436702823,Total
0.988,20007,0,123718,0.0,0.16171454436702823,Total
0.99,20007,0,123718,0.0,0.16171454436702823,Total
0.992,20007,0,123718,0.0,0.16171454436702823,Total
0.994,20007,0,123718,0.0,0.16171454436702823,Total
0.996,20007,0,123718,0.0,0.16171454436702823,Total
0.998,20007,0,123718,0.0,0.16171454436702823,Total
1.0,20007,0,123718,0.0,0.16171454436702823,Total
