Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.454,6696.0,1080.0,45425.0,0.023775454045129336,0.14740781507980188,Top 10 sites
0.456,6696.0,1080.0,45425.0,0.023775454045129336,0.14740781507980188,Top 10 sites
0.458,6696.0,1080.0,45425.0,0.023775454045129336,0.14740781507980188,Top 10 sites
0.46,6696.0,1080.0,45425.0,0.023775454045129336,0.14740781507980188,Top 10 sites
0.462,6696.0,1080.0,45425.0,0.023775454045129336,0.14740781507980188,Top 10 sites
0.464,6862.0,888.0,45425.0,0.019548706659328563,0.15106219042377544,Top 10 sites
0.466,6862.0,888.0,45425.0,0.019548706659328563,0.15106219042377544,Top 10 sites
0.468,6938.0,801.0,45425.0,0.01763346175013759,0.15273527793065492,Top 10 sites
0.47000000000000003,6938.0,801.0,45425.0,0.01763346175013759,0.15273527793065492,Top 10 sites
0.47200000000000003,6938.0,801.0,45425.0,0.01763346175013759,0.15273527793065492,Top 10 sites
0.47400000000000003,6938.0,801.0,45425.0,0.01763346175013759,0.15273527793065492,Top 10 sites
0.47600000000000003,6987.0,747.0,45425.0,0.01644468904788112,0.15381397908640618,Top 10 sites
0.47800000000000004,7057.0,670.0,45425.0,0.014749587231700605,0.15535498073747936,Top 10 sites
0.48,7057.0,670.0,45425.0,0.014749587231700605,0.15535498073747936,Top 10 sites
0.482,7057.0,670.0,45425.0,0.014749587231700605,0.15535498073747936,Top 10 sites
0.484,7132.0,590.0,45425.0,0.012988442487616951,0.1570060539350578,Top 10 sites
0.486,7132.0,590.0,45425.0,0.012988442487616951,0.1570060539350578,Top 10 sites
0.488,7132.0,590.0,45425.0,0.012988442487616951,0.1570060539350578,Top 10 sites
0.49,7204.0,515.0,45425.0,0.011337369290038524,0.15859108420473308,Top 10 sites
0.492,7204.0,515.0,45425.0,0.011337369290038524,0.15859108420473308,Top 10 sites
0.494,7204.0,515.0,45425.0,0.011337369290038524,0.15859108420473308,Top 10 sites
0.496,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.498,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.5,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.502,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.504,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.506,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.508,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
